"AUTO.ID" "NCTRlogRBA" "AI" "nvx" "nedges" "nrings" "ncircuits" "nclass" "nelem" "ntpaths" "molweight" "nX0" "nX1" "nX2" "nXp3" "nXp4" "nXp5" "nXp6" "nXp7" "nXp8" "nXp9" "nXp10" "X0" "X1" "X2" "Xp3" "Xp4" "Xp5" "Xp6" "Xp7" "Xp8" "Xp9" "Xp10" "Xv0" "Xv1" "Xv2" "Xvp3" "Xvp4" "Xvp5" "Xvp6" "Xvp7" "Xvp8" "Xvp9" "Xvp10" "nXc3" "nXc4" "nXpc4" "nXch5" "nXch6" "Xc3" "Xc4" "Xpc4" "Xch5" "Xch6" "Xvc3" "Xvc4" "Xvpc4" "Xvch5" "Xvch6" "dX0" "dX1" "dX2" "dXp3" "dXp4" "dXp5" "dXp6" "dXp7" "dXp8" "dXp9" "dXp10" "dXv0" "dXv1" "dXv2" "dXvp3" "dXvp4" "dXvp5" "dXvp6" "dXvp7" "dXvp8" "dXvp9" "dXvp10" "k0" "k1" "K2" "k3" "ka1" "ka2" "ka3" "phia" "knotp" "knotpv" "graphcomplexity" "sumdelI" "sumI" "tets1" "tets2" "tets3" "htets1" "htets2" "htets3" "diam" "muldiam" "rad" "mulrad" "ishape" "W" "Wp" "Pf" "WT" "Tg" "Tg3" "Tm" "Tm3" "IDC" "IDCbar" "IDW" "IDWbar" "totop" "Si" "informationcontent" "redundancy" "Qs" "Qsv" "Qv" "nHBd" "nwHBd" "nHBa" "nwHBa" "SHBd" "SwHBd" "SHBa" "SwHBa" "Hmax" "Gmax" "Hmin" "Gmin" "Hmaxpos" "nHBint2" "nHBint3" "nHBint4" "nHBint6" "nHBint8" "SHBint2" "SHBint3" "SHBint4" "SHBint6" "SHBint8" "nd1" "nd2" "nd3" "nd4" "etyp12" "etyp13" "etyp14" "etyp22" "etyp23" "etyp24" "etyp33" "etyp34" "etyp44" "n2Pag11" "n2Pag12" "n2Pag13" "n2Pag22" "n2Pag23" "n2Pag33" "n2Pag34" "n2Pag44" "n3Pad11" "n3Pad12" "n3Pad13" "n3Pad22" "n3Pad23" "n3Pad33" "n3Pad34" "n3Pad44" "n4Pae11" "n4Pae12" "n4Pae13" "n4Pae22" "n4Pae23" "n4Pae24" "n4Pae33" "n4Pae34" "n4Pae44" "nH" "nC" "nN" "nO" "nS" "nCl" "nHsOH" "nHsNH2" "nHssNH" "nHdsCH" "nHaaCH" "nHCHnX" "nHCsats" "nHCsatu" "nsCH3" "nssCH2" "ndsCH" "naaCH" "nsssCH" "ndssC" "naasC" "naaaC" "nssssC" "nsNH2" "nssNH" "naaN" "nsssN" "nsOH" "ndO" "nssO" "naaO" "nsCl" "SHsOH" "SHsNH2" "SHssNH" "SHdsCH" "SHaaCH" "SHCHnX" "SHCsats" "SHCsatu" "SHother" "SsCH3" "SssCH2" "SdsCH" "SaaCH" "SsssCH" "SdssC" "SaasC" "SaaaC" "SssssC" "SsNH2" "SssNH" "SaaN" "SsssN" "SsOH" "SdO" "SssO" "SaaO" "SsCl" "nketone" "namide" "nester" "ncarboxylicacid" "Sketone" "Samide" "Sester" "Scarboxylicacid" "Hcarboxylicacid"
16 -10000 0 17 19 3 4 15 3 598 224.259 17 19 26 35 46 59 58 64 65 66 52 11.664925 8.343337 7.315249 6.295302 5.406021 4.477942 2.791846 2.037784 1.376638 .944617 .501046 9.297106 5.682462 4.140637 2.998842 2.126622 1.495308 .779245 .480264 .271485 .154458 .068799 5 0 20 0 3 .871785 0 2.287524 0 .240951 .382822 0 .842227 0 .080686 -.941677 -.070876 1.719055 2.588195 2.961477 2.874389 1.746351 1.361008 .942279 .668728 .32806 -4.598732 -3.576471 -2.005555 -1.063717 -.54561 -.252519 -.356439 -.251923 -.196141 -.140772 -.114906 19.713512 12.055402 5.325444 2.56 10.238454 4.148519 1.874305 2.498495 -1.099996 -.689059 35.176472 9.269067 37.999996 96.262535 20.38826 6.037555 90.562294 18.649885 5.34323 9 2 5 3 0 500 35 52 4401 1 0 0 0 392.400848 2.8853 3438.881348 6.877763 1.159618 122.235344 19.713512 .057565 5.03682 .711661 .984707 0 0 2 13 0 0 17.856791 19.879597 1.361482 11.989244 .966444 -.154074 1.361482 0 0 0 0 0 0 0 0 0 0 1 11 5 0 0 1 0 7 8 0 3 0 0 0 0 0 8 3 3 0 0 0 1 0 13 2 4 0 0 0 2 1 16 1 0 5 0 0 12 15 0 2 0 0 0 0 0 0 9 0 0 2 0 1 0 9 1 1 3 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 11.3695 0 0 2.0986 11.3695 0 .4177 0 17.2885 -.1541 .1534 2.4376 0 0 0 0 0 0 0 11.9892 5.8675 0 0 1 0 0 0 12.1427 0 0 0 0
17 -10000 0 22 24 3 4 22 3 1057 302.283 22 24 35 47 63 78 90 95 105 118 114 15.853005 10.490403 9.818802 8.19633 7.345258 5.265814 4.134858 2.690128 1.897739 1.346215 .824542 11.737593 6.620355 5.003112 3.559668 2.518378 1.657905 1.00624 .584393 .329307 .194914 .097647 9 0 33 0 3 1.77356 0 3.987604 0 .179152 .635713 0 1.242715 0 .065723 -.28913 -.42381 2.45484 3.239223 4.016831 3.03726 2.647421 1.700851 1.242409 .914076 .541071 -7.327419 -6.246643 -3.661067 -2.259832 -1.379549 -.944845 -.725642 -.563482 -.428093 -.302274 -.226783 29.5333 16.84375 6.857143 3.440471 14.830971 5.600502 2.689358 3.775494 -2.044399 -1.074799 48.045456 22.728811 60.166668 78.151283 15.968955 4.710968 141.766556 26.088133 6.901638 11 4 6 2 0 1038 47 70 8662 5 0 1 0 744.188293 3.221594 7910.692871 7.621092 1.342423 181.759741 29.5333 -0 4.545821 .563532 .807729 3 0 6 13 8.152572 0 51.960777 7.352318 2.744594 12.200592 .790547 -.612957 2.744594 0 0 0 0 0 0 0 0 0 0 5 8 9 0 1 4 0 1 13 0 5 0 0 0 0 0 5 3 8 0 0 0 1 0 8 2 9 0 0 3 0 0 10 4 0 16 0 0 14 16 0 6 0 0 3 0 0 0 5 0 1 2 1 1 0 5 1 1 7 0 0 0 0 0 0 3 1 2 0 0 8.1526 0 0 0 7.5741 0 .7905 2.3841 7.5741 1.4416 .0249 0 7.1018 -.613 -.2925 .543 0 0 0 0 0 0 29.1021 12.2006 10.6581 0 0 1 0 0 0 11.9081 0 0 0 0
18 -2.78 1 20 22 3 3 10 2 520 256.346 20 22 28 36 46 58 52 58 60 56 44 13.623107 9.932653 8.199773 6.8409 5.702182 4.779733 2.658095 2.019075 1.443377 .952579 .529238 11.237605 6.809402 4.700747 3.280164 2.284687 1.592854 .752968 .472531 .277778 .149683 .067901 4 0 16 0 3 .67354 0 1.769551 0 .306186 .335061 0 .733983 0 .096225 -1.104815 .01844 1.542918 2.383793 2.727308 2.801179 1.347435 1.154798 .876435 .58294 .289961 -3.490317 -3.10481 -1.956107 -1.176942 -.690187 -.385699 -.557692 -.391746 -.289164 -.219955 -.171375 18.795881 14.917356 7.852041 4.25 12.434648 6.028619 3.061336 3.748188 -.856569 -.582203 26 1.72434 38.666668 149.240738 32.795776 9.852275 86.352737 19.309656 5.880291 9 3 5 2 0 802 36 56 3498 0 0 0 0 568.625488 2.992766 5915.837891 7.376357 .939794 124.513867 18.795881 .277654 7.8478 .915577 1.255648 0 0 0 20 0 0 0 38.666668 1.40875 2.240741 1.16134 1.217784 1.40875 0 0 0 0 0 0 0 0 0 0 0 16 4 0 0 0 0 12 8 0 2 0 0 0 0 0 14 2 2 0 0 0 0 0 18 0 2 0 0 0 0 0 22 0 0 0 0 0 16 20 0 0 0 0 0 0 0 1 15 0 0 0 0 0 1 15 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.4088 18.5082 0 0 0 19.9169 0 0 2.2407 31.4836 0 1.2476 3.6947 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
19 -10000 0 19 20 2 2 7 3 455 254.374 19 20 27 32 36 44 44 44 44 40 40 13.828061 9.05855 8.285349 6.335106 4.652606 3.586296 2.487 1.601806 1.065047 .652185 .389634 12.220335 6.58591 5.298526 3.313724 2.059585 1.349051 .846605 .462067 .267216 .136711 .06885 6 0 18 0 2 1.408248 0 2.893933 0 .166667 .831987 0 1.376689 0 .055556 -.192754 -.355664 1.982048 2.127999 1.854508 1.732743 1.264728 .800029 .542299 .313797 .172454 -2.328053 -3.175706 -1.232293 -1.041439 -.834137 -.565709 -.414413 -.363902 -.270371 -.210568 -.153483 15.26542 15.39 7.135802 4.5 13.783864 6.001603 3.660064 4.353962 -.997479 -.821129 23.947369 2.0908 36.166668 125.635254 28.183947 8.661189 73.112175 16.317196 5.005176 12 4 6 1 1 816 32 54 3178 4 0 4 0 575.725098 3.366813 5828.680176 7.14299 .803443 106.644093 15.26542 .371698 8.141646 1.184034 1.702754 0 0 2 12 0 0 4.241383 22.679913 1.249443 2.203562 .594143 .987517 1.249443 0 0 0 0 0 0 0 0 0 0 4 9 6 0 0 4 0 4 10 0 2 0 0 2 0 0 8 4 1 0 0 0 0 0 12 0 4 0 0 0 0 0 8 8 0 4 0 0 22 17 2 0 0 0 0 0 0 0 8 0 4 1 4 1 0 8 0 0 4 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 9.9949 0 2.3766 .8287 9.9949 8.2579 .9875 0 17.4949 0 0 5.185 0 0 0 0 0 4.2414 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20 -10000 0 21 23 3 4 21 3 957 290.272 21 23 34 45 59 78 85 93 97 109 99 15.1459 9.952398 9.618036 8.009675 6.57881 5.423062 3.81143 2.708265 1.680694 1.244607 .748324 10.892873 6.368997 4.99966 3.514868 2.465958 1.751361 .997884 .597754 .333662 .195065 .094692 9 0 32 0 3 1.836983 0 4.159814 0 .179152 .685174 0 1.28794 0 .068946 -.289129 -.461815 2.607628 3.302568 3.42716 3.319509 2.412381 1.781488 1.069559 .843718 .48695 -7.351953 -5.915717 -3.251136 -2.011163 -1.223632 -.703492 -.629007 -.475591 -.370832 -.264567 -.203079 27.7666 15.879017 6.245675 3.2 14.150517 5.192979 2.559375 3.499207 -1.940124 -1.161057 45.57143 23.031578 59.333328 97.195663 19.404543 5.485662 132.374817 25.050781 6.75987 10 4 5 1 1 894 45 68 7642 5 1 0 0 654.483765 3.116589 6700.151367 7.494576 1.322219 171.140332 27.7666 0 4.071219 .530828 .761623 5 0 6 12 13.41028 0 53.921642 6.97151 2.702913 10.18034 1.017187 -.933439 2.702913 0 0 0 0 0 0 0 0 0 0 5 7 9 0 0 5 0 1 12 0 5 0 0 0 0 0 3 5 7 0 0 1 0 1 8 6 11 0 0 1 0 1 7 9 0 14 0 0 14 15 0 6 0 0 5 0 0 0 5 0 1 2 0 1 0 5 2 0 7 0 0 0 0 0 0 5 0 1 0 0 13.4103 0 0 0 7.4538 0 1.1731 2.3122 7.4538 0 .1466 0 6.6662 -1.7064 0 .3054 0 0 0 0 0 0 48.2976 0 5.624 0 0 0 0 0 0 0 0 0 0 0
21 -10000 0 17 19 3 4 15 3 598 222.243 17 19 26 35 46 59 58 64 65 66 52 11.664924 8.343337 7.315249 6.295302 5.406021 4.477943 2.791847 2.037784 1.376638 .944617 .501046 9.089999 5.427757 3.837086 2.692929 1.848623 1.259881 .614005 .369549 .206354 .116958 .052503 5 0 20 0 3 .871785 0 2.287524 0 .240951 .332279 0 .709164 0 .074584 -.941678 -.070876 1.719055 2.588195 2.961477 2.87439 1.746351 1.361007 .942279 .668728 .32806 -4.805838 -3.831176 -2.309105 -1.369631 -.82361 -.487946 -.52168 -.362638 -.261273 -.178272 -.131202 19.713512 12.055402 5.325444 2.56 9.995558 3.99736 1.789291 2.350343 -1.099996 -.633195 35.176472 8.618976 38.833332 96.200615 20.376406 6.017035 90.688995 18.700048 5.364562 9 2 5 3 0 500 35 52 4401 1 0 0 0 392.400848 2.8853 3438.881348 6.877763 1.159618 127.599101 19.713512 .057565 4.822966 .681446 .942898 0 0 2 15 0 0 17.641514 21.19182 1.528945 11.912856 1.187656 -.008608 1.528945 0 0 0 0 0 0 0 0 0 0 1 11 5 0 0 1 0 7 8 0 3 0 0 0 0 0 8 4 3 0 0 0 1 0 13 4 4 0 0 0 2 0 16 2 0 5 0 0 10 15 0 2 0 0 0 0 0 0 10 0 0 0 0 0 0 10 0 0 3 2 0 0 0 0 0 0 1 0 1 0 0 0 0 0 13.1386 0 0 0 13.1386 0 0 0 18.4405 0 0 1.5096 1.2417 0 0 0 0 0 0 11.9129 0 5.7287 0 0 0 0 0 0 0 0 0 0
22 -10000 0 31 34 4 5 29 3 2894 432.383 31 34 50 69 90 115 129 144 168 199 221 22.28373 14.794932 13.749578 12.273658 10.046252 7.862975 5.730298 4.015006 2.883945 2.174409 1.520237 15.951585 9.349545 7.156037 5.109296 3.414965 2.27474 1.261898 .706471 .417061 .256502 .148257 13 0 51 0 4 2.412162 0 6.260871 0 .239805 .945065 0 1.898322 0 .089532 -.222367 -.619281 3.203636 5.06655 5.126834 4.509421 3.447365 2.463229 1.830867 1.461021 1.037892 -11.191476 -9.221734 -5.536193 -3.554584 -2.4915 -1.746321 -1.471509 -1.14862 -.83973 -.593323 -.425183 45.028099 24.134949 10.092 4.940139 21.711838 8.553311 4.04019 5.990584 -2.728907 -1.797445 93.354836 38.632378 88.999992 229.599472 40.97736 11.407608 303.667145 46.388279 11.294925 16 3 8 2 1 2824 69 100 32103 7 2 0 0 1735.411377 3.732068 24274.027344 8.595619 1.452519 288.327751 45.028099 .026045 5.803288 .508266 .727675 6 0 10 15 16.341719 0 88.003334 9.054077 2.86474 12.872326 1.067436 -1.639332 2.86474 0 0 1 0 0 0 0 25.657063 0 0 7 11 13 0 1 6 0 3 15 0 9 0 0 0 0 0 8 7 12 0 0 2 0 2 7 14 13 0 0 3 4 0 13 11 0 20 0 0 20 21 0 10 0 0 6 0 0 0 7 0 6 0 0 1 0 7 5 0 6 2 0 0 0 0 0 6 1 2 1 0 16.3417 0 0 0 11.0901 0 7.763 0 11.0901 0 -.6223 0 9.4886 -7.4351 0 -.3224 -.1122 0 0 0 0 0 58.8989 12.8723 10.7411 5.4911 0 0 0 0 0 0 0 0 0 0
23 -.6 1 19 20 2 2 8 4 391 317.599 19 20 29 34 44 52 48 56 40 24 24 14.043605 8.876029 8.931713 6.136763 5.089073 4.087472 2.317744 1.951649 .889317 .330133 .251097 11.99226 6.656814 6.526628 3.434823 2.659888 1.685903 .813606 .577508 .227909 .054246 .027527 9 1 25 0 2 2.372934 .288675 3.207858 0 .166667 2.256083 .420849 2.112428 0 .055556 .022789 -.538185 2.628412 1.929655 2.290976 2.233919 1.095472 1.149872 .36657 -.008255 .033917 -3.561115 -3.774253 -.448444 -1.213883 -.42684 -.355036 -.529354 -.301255 -.343369 -.314282 -.208011 16.242294 15.39 6.185493 3.986159 14.6352 5.695089 3.619298 4.386777 -1.685801 -1.687619 20.578947 14.885225 49.583328 78.926079 19.725075 6.361221 70.904083 16.846331 5.241919 10 2 5 1 1 678 34 58 2296 5 0 0 0 507.73822 2.969229 4895.123535 7.219946 .854858 112.000736 16.242294 .331492 4.392877 .66674 .969435 2 0 5 12 5.171573 0 36.793434 14.811001 2.585787 9.3162 1.179056 -1.533785 2.585787 0 0 0 0 0 0 0 0 0 0 5 8 5 1 0 2 3 4 8 0 2 1 0 3 0 0 4 4 1 0 0 0 0 0 8 0 4 0 0 0 12 0 8 4 0 4 0 0 11 14 0 2 0 3 2 0 0 0 8 0 0 1 0 0 0 8 1 0 4 0 1 0 0 0 0 2 0 0 0 3 5.1716 0 0 0 10.9852 0 0 1.1791 10.9852 0 0 0 12.9758 -.4873 0 1.8352 0 -1.5338 0 0 0 0 18.6324 0 0 0 18.161 0 0 0 0 0 0 0 0 0
24 -4.09 1 43 47 5 6 43 3 6847 610.524 43 47 71 98 126 165 194 223 269 329 368 31.325184 20.276678 19.538202 17.54109 13.675609 10.767031 8.231739 5.831405 4.359807 3.35362 2.432547 22.28899 13.008003 10.278214 7.290921 4.838537 3.269409 1.895185 1.093412 .685412 .442275 .262724 20 0 78 0 5 3.795245 0 10.058097 0 .25968 1.485853 0 2.908881 0 .110026 .333805 -1.137535 4.749619 7.333982 6.634871 5.913477 4.888146 3.529628 2.776399 2.265231 1.685037 -15.625642 -13.175191 -7.793102 -5.17418 -3.754121 -2.649892 -2.179643 -1.709615 -1.241252 -.880926 -.645233 70.239113 34.337708 14.005554 6.997085 31.667856 12.328131 6.002916 9.079197 -4.097111 -2.782792 159.232559 65.230042 128 765.726196 103.74704 24.37075 578.494324 75.03273 16.845467 17 3 9 2 0 6416 98 142 98059 12 6 1 0 3499.119385 3.874994 61528.507813 9.589855 1.633468 438.823113 70.239113 0 7.580027 .49536 .715368 10 0 16 15 28.116745 0 143.217102 .114852 2.904662 13.56999 .800071 -1.968199 2.904662 0 0 1 0 0 0 0 15.421155 0 0 12 11 20 0 0 12 0 2 18 0 15 0 0 0 0 0 6 10 19 0 0 6 0 3 7 18 24 0 0 5 2 3 8 20 0 34 0 0 30 27 0 16 0 0 10 0 0 0 5 0 12 0 1 1 0 5 10 0 8 2 0 0 0 0 0 10 1 4 1 0 28.1167 0 0 0 8.5011 0 16.2768 0 8.5011 1.4224 -.604 0 5.2358 -16.1503 0 -4.3853 -.7357 0 0 0 0 0 101.845 13.57 22.0668 5.7354 0 0 0 0 0 0 0 0 0 0
26 -3.41 1 18 20 3 4 16 3 678 238.242 18 20 28 37 49 65 64 72 75 78 62 12.535168 8.737185 7.949018 6.63772 5.605053 4.886046 2.995746 2.216643 1.489996 1.058937 .556882 9.459863 5.562047 4.021389 2.769015 1.888946 1.30792 .641832 .38302 .214999 .122094 .055462 6 0 22 0 3 1.16046 0 2.640657 0 .225659 .406814 0 .783883 0 .070863 -.778541 -.177029 1.99927 2.680613 2.983733 3.157492 1.861863 1.477367 1.011442 .751799 .3618 -5.616149 -4.512275 -2.687849 -1.682119 -1.05129 -.624634 -.621094 -.43675 -.312869 -.214538 -.156674 21.390785 13.005 5.551021 2.804967 10.894764 4.217155 2.002855 2.552495 -1.324213 -.707547 37.666668 12.205914 44.5 94.955132 19.542068 5.618789 100.123962 20.094646 5.64504 10 2 5 2 1 591 37 56 5072 2 0 0 0 457.462463 2.989951 4159.556641 7.038167 1.188377 140.666897 21.390785 .053292 4.417624 .613559 .858982 1 0 3 15 2.630906 0 26.986984 17.513021 2.630906 11.953967 1.197573 -.161108 2.630906 0 0 0 0 0 0 0 0 0 0 2 10 6 0 0 2 0 5 10 0 3 0 0 0 0 0 7 4 4 0 0 0 0 0 13 2 7 0 0 0 1 1 12 5 0 6 0 0 10 15 0 3 0 0 1 0 0 0 9 0 0 0 0 0 0 9 0 0 4 2 0 0 0 0 0 1 1 0 1 0 2.6309 0 0 0 12.3205 0 0 0 12.3205 0 0 0 15.383 0 0 1.2747 .8554 0 0 0 0 0 9.3605 11.954 0 5.6725 0 0 0 0 0 0 0 0 0 0
27 -10000 0 18 20 3 4 16 3 678 238.242 18 20 28 37 49 64 67 70 75 77 63 12.535167 8.737184 7.949018 6.630847 5.67019 4.677731 3.249446 2.115097 1.512335 1.021363 .572771 9.459863 5.562047 4.021389 2.771064 1.888445 1.290756 .6649 .375648 .214091 .121781 .055919 6 0 22 0 3 1.16046 0 2.636689 0 .225659 .406814 0 .784907 0 .070863 -.778542 -.17703 1.99927 2.67374 3.04887 2.949177 2.115562 1.37582 1.033781 .714225 .377689 -5.616149 -4.512275 -2.68785 -1.68007 -1.051791 -.641798 -.598026 -.444122 -.313776 -.214851 -.156217 21.390785 13.005 5.551021 2.804967 10.894764 4.217155 2.002855 2.552495 -1.328182 -.706523 37.666668 12.257741 44.500008 93.356445 19.19117 5.516519 100.127853 20.09507 5.64481 9 3 5 2 0 586 37 56 5072 2 0 0 0 450.413818 2.943881 4129.025879 7.04612 1.188377 140.676317 21.390785 .053292 4.417623 .613559 .858982 1 0 3 15 2.637383 0 27.012569 17.487431 2.637383 11.942524 1.199656 -.115646 2.637383 0 0 0 0 0 0 0 0 0 0 2 10 6 0 0 2 0 5 10 0 3 0 0 0 0 0 7 5 4 0 0 0 0 0 12 5 6 0 0 0 1 0 15 4 0 9 0 0 10 15 0 3 0 0 1 0 0 0 9 0 0 0 0 0 0 9 0 0 4 2 0 0 0 0 0 1 1 0 1 0 2.6374 0 0 0 12.3165 0 0 0 12.3165 0 0 0 15.3362 0 0 1.2958 .8554 0 0 0 0 0 9.4206 11.9425 0 5.6495 0 0 0 0 0 0 0 0 0 0
28 -10000 0 21 24 4 10 21 3 1813 288.429 21 24 39 58 79 106 127 154 180 199 190 14.828062 9.949162 10.059374 9.402028 7.735221 6.53446 4.875975 3.672263 2.716579 1.966736 1.230771 13.399065 8.869573 8.606513 7.911977 6.531781 5.173505 3.80994 2.769993 1.966614 1.285996 .748763 14 2 58 1 3 2.394454 .235702 6.453701 .083333 .155151 1.968534 .219913 5.180984 .083333 .125864 -.606967 -.465052 3.048966 4.694921 4.58357 4.430906 3.476926 2.745486 2.105443 1.565848 .969397 -3.452492 -2.489639 .967937 2.789008 3.106095 2.890339 2.293898 1.767568 1.306993 .854364 .468152 27.7666 14.583333 4.746877 1.926278 13.99371 4.43981 1.775659 2.958544 -2.717797 -2.666799 86.333336 12.539311 42.166668 164.18187 26.679663 6.36375 210.993607 32.873062 7.410223 10 2 5 2 1 802 58 78 16523 4 1 2 0 618.068787 2.943185 6022.313965 7.50912 1.322219 156.600162 27.7666 0 7.936883 .99736 1.4188 1 0 2 3 2.417508 0 22.236557 3.774828 2.417508 11.787348 .516337 -.082288 2.417508 0 0 0 0 0 0 0 0 0 0 4 9 6 2 0 2 2 4 8 2 2 4 0 0 1 0 2 3 4 0 0 1 0 0 9 3 4 0 0 0 0 0 20 3 0 10 0 2 28 19 0 2 0 0 1 0 0 1 0 0 12 2 2 8 1 0 4 2 0 0 2 0 0 0 0 1 1 0 0 0 2.4175 0 0 1.2622 0 0 7.5979 1.3938 1.2622 4.7637 8.8053 1.9832 0 2.1469 1.7917 0 0 .4394 0 0 0 0 10.4492 11.7873 0 0 0 1 0 0 0 12.1326 0 0 0 0
29 -10000 0 18 21 4 10 10 3 1296 364.913 18 21 39 67 103 140 167 185 195 175 125 13.085421 8.275728 9.152514 9.63646 8.214608 6.568343 4.790246 3.164665 2.042637 1.119682 .508218 13.474566 8.045527 8.90142 9.415854 7.614273 5.890814 4.160534 2.561722 1.54131 .806775 .346267 18 3 92 4 0 2.686467 .291667 9.02845 .279752 0 2.756884 .324378 9.484325 .230052 0 -.228288 -.638485 3.202766 5.679353 5.593287 4.839789 3.656363 2.425388 1.564083 .812544 .313135 .012801 -.970781 2.881318 5.410299 4.959613 4.139335 3.0109 1.811632 1.05534 .494555 .147706 17.778425 11.795918 2.861275 .855424 12.92296 3.339877 1.03346 2.397839 -3.705452 -3.371942 72 16.498184 42.583336 125.603996 25.566153 7.015088 186.47345 33.294666 7.841726 6 4 4 5 0 448 67 78 8979 6 7 0 0 352.68158 2.305108 3190.460938 7.121565 .98769 144.094149 17.778425 .213167 5.04759 .80816 1.176213 0 0 6 4 0 0 39.211243 5.012582 1.149317 6.761999 .679074 -1.365525 1.149317 0 0 0 0 0 0 0 0 0 0 6 3 6 3 0 2 4 1 4 0 4 4 2 1 0 0 2 0 5 0 1 7 0 0 2 0 10 0 2 7 0 0 1 0 0 15 0 4 8 12 0 0 0 6 0 0 0 2 0 0 3 2 0 1 2 0 4 2 0 0 3 0 0 0 0 0 0 0 0 6 0 0 0 2.2986 0 0 2.5646 1.6344 2.2986 0 1.0382 4.3588 0 .8152 .6538 0 0 -3.4938 0 0 0 0 0 0 0 0 39.2112 0 0 0 0 0 0 0 0 0
30 -3.54 1 11 11 1 1 11 3 99 150.22 11 11 14 17 18 17 10 7 4 1 0 8.267585 5.253219 4.311128 3.552678 2.493054 1.629173 .672679 .319417 .150175 .034021 0 7.041071 4.032338 2.868112 2.080045 1.124162 .622464 .2324 .10425 .034924 .005072 0 3 0 11 0 1 .607487 0 1.568708 0 .083333 .352007 0 .811593 0 .027778 -.096376 -.160995 .836254 1.345571 1.109171 .77562 .157514 .01764 -.01902 -.054368 -.044194 -1.916471 -1.747067 -.826432 -.255125 -.330996 -.267854 -.299122 -.202276 -.132808 -.078875 0 11.45532 9.090909 4.132653 2.214533 8.278233 3.536051 1.807734 2.661114 -.525919 -.411096 9 4.742037 24.166668 30.086388 8.834242 3.119458 22.991842 6.631801 2.296152 6 2 3 1 1 152 17 28 397 3 1 2 1 128.486176 2.336112 853.558533 5.615517 1.041393 53.35873 11.45532 -0 3.625683 .973841 1.423305 1 0 1 6 2.520806 0 9.412037 8.990555 2.520806 9.412037 .416364 .41838 2.520806 0 0 0 0 0 0 0 0 0 0 3 5 3 0 1 2 0 3 3 0 2 0 0 0 1 0 2 0 1 0 0 1 2 0 3 0 0 0 0 1 4 0 4 0 0 0 0 0 14 10 0 1 0 0 1 0 0 0 4 0 3 1 2 1 0 4 1 0 2 0 0 0 0 0 0 1 0 0 0 0 2.5208 0 0 0 4.6904 0 1.4288 .684 4.6904 4.2422 1.067 0 7.5213 .4548 0 1.4693 0 0 0 0 0 0 9.412 0 0 0 0 0 0 0 0 0 0 0 0 0
31 -3.37 1 11 11 1 1 9 3 99 150.22 11 11 14 16 16 18 14 8 2 0 0 8.267584 5.236382 4.405484 3.509202 2.188232 1.62847 .959815 .396574 .068041 0 0 7.041071 4.026354 2.900828 2.074496 1.038557 .608638 .293263 .124468 .02268 0 0 3 0 9 0 1 .691044 0 1.497504 0 .083333 .374885 0 .80127 0 .027778 -.096377 -.177832 .93061 1.302095 .804348 .774917 .44465 .094798 -.101153 -.088388 -.044194 -1.91647 -1.753051 -.793715 -.260674 -.416601 -.281681 -.238259 -.182058 -.145052 0 0 10.251201 9.090909 4.132653 2.5 8.278233 3.536051 2.053752 2.661114 -.45362 -.345074 9 4.483328 24.166666 31.199066 9.121816 3.203747 22.624393 6.483806 2.241193 7 2 4 3 0 160 16 28 397 3 1 2 1 138.147827 2.511779 893.465942 5.584162 .931927 53.019749 10.251201 .105114 3.625684 .973841 1.423306 1 0 1 6 2.503594 0 9.011155 9.067642 2.503594 9.011155 .401781 .344493 2.503594 0 0 0 0 0 0 0 0 0 0 3 5 3 0 1 2 0 2 5 0 1 0 0 0 0 0 2 4 0 0 0 1 0 0 6 0 2 0 0 0 0 0 4 2 0 2 0 0 14 10 0 1 0 0 1 0 0 0 4 0 3 1 2 1 0 4 1 0 2 0 0 0 0 0 0 1 0 0 0 0 2.5036 0 0 0 4.8077 0 1.3672 .6423 4.8077 4.3511 1.1436 0 7.4266 .5931 0 1.6411 0 0 0 0 0 0 9.0112 0 0 0 0 0 0 0 0 0 0 0 0 0
